Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
2,11,2,6.812162470642301,2.5167457082420013,0.3010251549646373,0.2832363454226521,0.2517285930987054,0.39795441724703107,2.3924218353613456,0.996573119541563,11
2,11,3,9.873465196514555,2.4503178173436324,0.3523093980939404,0.5771274654797991,0.41223691334380824,0.5932009706171051,6.826367514869021,0.6551914143459591,9
2,11,4,11.764738354699494,3.218117748778329,0.17375997824266742,0.35237929534832846,0.19567121853690964,0.22168364592578807,14.728740906355146,0.6150129846038291,17
2,11,5,78.77882321025778,16.47507416211998,0.1560655650807244,0.007573126488978482,0.025333527851393443,0.004735159708028679,20.287295439982906,0.4400918698059747,20
2,11,6,178.29845937170387,32.4405255749259,0.147466348535866,0.005328521633103239,0.02077711199228618,0.0034774890745692447,43.2535766175442,0.04313000932073163,29
2,11,7,238.42028821213188,34.16430583607583,0.15239034654672579,0.004713518148631857,0.03341195365014282,0.004523130640751816,67.89900785737352,0.002033434695380757,38
2,11,8,916.6711207763943,78.84338958901888,0.15566747084600124,0.002547329554095923,0.026702393280988612,0.002143069547518835,135.43850582729175,1.3886178496957072e-09,51
2,11,9,6952.840709871783,202.95065462922057,0.14811638367953572,0.0007950046955047807,0.021023905611511837,0.000529765120022562,1268.69891513726,1.1995173370525445e-215,76
2,11,10,10838.062541321238,142.78945330693355,0.23993928174193796,0.0018439582335555427,0.06866547842598798,0.0008146112607707489,13306.158244062677,0.0,96
2,11,11,31829.529393005916,500.1958687106108,0.14559269300333355,0.0003951213049532831,0.020446174104473712,0.00028599259296892537,7715.153549368818,0.0,91
2,11,12,11176.925134116509,235.3761168865231,0.13965433245693964,0.0004820652582621099,0.016782458781926735,0.00027017134396004847,630.5945327501532,3.630956485260195e-90,72
2,11,13,2243.681489367715,106.63982431329728,0.1403631512426634,0.0011105333584215948,0.017893599238844603,0.0006762992585036611,180.62332482883366,7.85477532406243e-16,53
2,11,14,723.104741757128,56.75742130629249,0.14386260761170389,0.0020018196048073034,0.019036959234457203,0.0011803614981457248,76.40334954581395,0.004289009849889772,47
2,11,15,266.23387411641016,34.99664979391323,0.13886831253667076,0.0030364256968712366,0.01638089546252939,0.0016138847928016658,49.52622208144975,0.0016260688907504433,24
2,11,16,184.1852025264799,30.493360400384603,0.13950500698241608,0.003978034824215632,0.015846813832552053,0.002047086294883235,21.03453523531249,0.2776742855829128,18
2,11,17,76.3090545076733,17.678569697279,0.13797240957265228,0.005701873173597771,0.01805100662845367,0.0033120319735448424,16.666969029467257,0.40745720484173437,16
2,11,18,21.214698539957602,8.696743031213748,0.17792049340287414,0.033766055537534784,0.06479939938567222,0.03401098741089556,7.2429715729507915,0.9682886335285358,16
2,11,19,8.065144630258397,3.1367245688651098,7.57788748168009e-06,4.346334642070986,0.6396329688160569,1.2710237994782645,2.8396934877636557,0.9440111432339358,8
2,11,20,7.141276650955224,2.709238267465016,0.2606966792397619,0.5454988083786172,0.3127359007876202,0.9094781938734555,1.8889315447512032,0.9657310446825941,7
2,11,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,11,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,12,1,12.44768061391093,7.178838846949877,7.27280458079349e-10,3.2302124705831456,0.26534459455775333,0.34973158410400607,1.111296521862916,0.9810393063786863,6
2,12,2,11.275465423802869,28.737906358796096,4.999318272099769,4.647882541143675,3.1338134867142515,4.559575084148107,2.5382804295266403,0.9599219465459974,8
2,12,3,18.950582513540745,5.20111160592375,0.2002101593195288,0.04930169158203865,0.07914672764888678,0.034716856601161306,1.6830507890819708,0.9752882244301156,7
2,12,4,39.47524542624165,11.843821078632233,0.13521932848854862,0.009894615074959728,0.028371351639640264,0.00790152217627993,14.668334529686353,0.4755608880557004,15
2,12,5,24.19811939186656,7.060058259935557,0.14883522885820927,0.01771686545058826,0.05306641923372693,0.01542402859012371,18.46025101495888,0.5571172460133307,20
2,12,6,13.457068055174958,3.28243017123796,3.301154877233259e-08,4.946641354824193,0.33050935213237215,0.1819980252425343,48.02089155999532,0.0016628119024825075,23
2,12,7,204.73309564537874,29.72821537207567,0.14558394456364698,0.0038766366039710842,0.022074898882757626,0.002743854576298896,30.331513876765513,0.2994656791999276,27
2,12,8,489.8171724947954,46.18942442517316,0.14305203270175315,0.0024227033574678036,0.019905932700517347,0.0015181298918996902,61.47344055608025,0.012333058048231663,39
2,12,9,1510.9350383598164,94.9943655683957,0.1411091093366859,0.0014791350282189475,0.018310693143465433,0.0009567053837549841,179.25234729385468,8.080362340370813e-15,56
2,12,10,6619.070361678156,184.74925570406043,0.14230951339286618,0.0006751703984582413,0.018208929778978897,0.0004070257257524429,586.705382901296,8.141040264384625e-81,74
2,12,11,33047.9730422674,475.91437545889505,0.14588188781738787,0.000371149075978211,0.020144445579401767,0.0002527497131168015,7302.118025089463,0.0,93
2,12,12,34728.939550677234,432.1462398944123,0.1415394459281777,0.0002928396535112343,0.017695791855087534,0.00017594845656333563,4042.5752119354343,0.0,85
2,12,13,7209.748222900705,192.77612033529692,0.14007813226749322,0.0006132871985613242,0.016897985057048745,0.00035063366062775914,551.430753154664,1.1198999487468008e-78,64
2,12,14,1513.105955715551,84.01367552036089,0.14261656632904268,0.001378312855361552,0.01872450969200274,0.0008259592520664235,103.97886473599353,5.223380764060473e-06,48
2,12,15,442.2102308167248,45.99674218000934,0.14285898451457002,0.0026019194061323303,0.020061970017633754,0.0017268452661403939,52.33058963481659,0.030027980597272515,35
2,12,16,239.123105215947,32.88886485053249,0.1396043565142313,0.003235209088164187,0.016750517928034215,0.0017458811474049237,36.43039116106675,0.013682943431006135,20
2,12,17,118.80898718944331,25.789272374816903,0.14050653312637357,0.005298943048051702,0.017090019300916474,0.003059695048127098,18.027912152372892,0.3870820178630952,17
2,12,18,8.953204979035721,2.7655542912509374,0.31735674667455027,0.202024089210608,0.2521777602058384,0.26711850863460773,19.339762263835308,0.15236864483524454,14
2,12,19,20.791667084859085,5.916874109527116,0.14710061340493547,0.033104641103096216,0.07157480059364468,0.023114192158330955,10.625726204942875,0.6421393996743433,13
2,12,20,9.093960365451965,3.67085133525355,3.343900620011997e-06,4.4178974898851155,0.385752678794712,0.5650548238893177,7.405969128634892,0.6866430776399396,10
2,12,21,14.174595915793159,7.362922889113167,5.336134312194929e-10,3.786125496530093,0.18464209480681312,0.22808074063295525,2.7913429001767707,0.5933280056923345,4
2,12,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,12,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,13,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,13,2,7.2813006944440515,2.618925818440005,4.2855226317639605e-06,2.5096974379341823,0.898551672632237,2.8089581313892276,3.0967018531574966,0.979055793802902,10
2,13,3,12.03093250575828,3.261423564954405,1.0695689223183535e-07,4.7961646860362945,0.4507411647469047,0.3532228931135746,5.458142042844383,0.9069686119653796,11
2,13,4,16.16521291877487,7.196457376346671,0.19371788479209812,0.061326868526694195,0.07585124348060311,0.04931922618797816,3.029753198641975,0.9631036579453273,9
2,13,5,9.63213098374645,3.4415043704121744,0.3021745876939938,0.15500005712239653,0.21080765730182296,0.19945527121088233,12.521040086369167,0.5645343292081924,14
2,13,6,11.919855613553533,2.871655154637998,0.1486221097271362,0.40569416147021625,0.2816420505304419,0.3011425105769642,34.88599263824397,0.03982071280647452,22
2,13,7,105.90792628268287,18.26799598110376,0.1556903041347632,0.00519562871016177,0.020234157547359626,0.0026444540583254726,25.655461327153517,0.21989192358674184,21
2,13,8,263.45755193545847,34.31495178636135,0.13723114832510291,0.0029406310758094134,0.015769573117153095,0.0014901964682198664,55.975845884079796,0.0005684372758425361,26
2,13,9,533.1155450672239,53.40065324755995,0.14203894602834222,0.002400820275718224,0.01953861227468694,0.001647702901452539,83.13708582616047,8.581347204104016e-06,35
2,13,10,12.18947008410835,0.8698355627562422,0.6170138224296631,2.5175155937140237,12713.421809594001,1.4142128552668443,964.9125432467144,1.065534111290861e-167,53
2,13,11,5069.5428469438075,157.69052362813358,0.1411628922809105,0.0007372536569817678,0.01736861634799437,0.0004194161709514155,420.826086485913,1.5837029853469134e-53,65
2,13,12,11694.175174384567,243.4914677594482,0.13943124723617195,0.00047123449364167014,0.016171191716021844,0.0002549610671047865,786.0474195518169,8.912035575785557e-124,66
2,13,13,7322.360349898784,188.45494344231662,0.14087577359086528,0.0006050386055672652,0.017216498503492477,0.0003411057610379164,549.2221404950004,2.1492910331448244e-76,68
2,13,14,1850.7059033580435,117.39694085699304,0.15408691896971916,0.0022023362841575023,0.029491301869123705,0.0017764032210487268,486.23309568593834,6.12874103618129e-69,58
2,13,15,779.8852745353113,58.94576577150271,0.14350776011267136,0.0019162424809734957,0.019737555587623738,0.0011956975642305311,80.19537981251725,0.002444679455921496,48
