Layer,U,V,Constant,Constant_Error,MPV,MPV_Error,Sigma,Sigma_Error,Chi2,P,NDF
0,9,7,1594.392216785967,84.50796593505241,0.13881314114934762,0.0012424773398582445,0.015361007654697747,0.0005831554317162948,50.96681484404283,0.005034799507886542,28
0,9,8,3001.2123050812343,120.20941903292915,0.1372885422261902,0.0008917440222050432,0.014521554438213598,0.00040982638537065804,91.86906172674728,5.362289911614717e-07,35
0,9,9,6911.357255969255,179.77813846754748,0.13912088613006968,0.0005967310455132213,0.015625498469954986,0.0002957878885769748,296.82782397050227,2.1648355215075313e-38,46
0,9,10,13305.81961442206,258.5384414466713,0.13950535640202016,0.00044447502032321506,0.01639427667370802,0.00024225025285096343,772.4538556452536,1.753142373940457e-125,58
0,9,11,17167.985653881646,294.82987369534345,0.13925245898689181,0.00039173993687802167,0.016151879591851583,0.00021011797876015854,846.6228979739315,7.467456870184347e-143,54
0,9,12,13450.315993771483,263.1512643786099,0.13834945342445587,0.00043495844117003024,0.01576734823899096,0.00023160435965498364,672.5419162814354,1.2092458054326436e-107,54
0,9,13,6700.1612137507445,183.84376982511247,0.13665195140320024,0.0005948355554061258,0.01466099152282303,0.00028803284697241676,157.10200179299736,3.371644867523995e-15,42
0,9,14,1825.8358059698903,99.27141591310476,0.13621376627470455,0.0011432497298589916,0.014058273101420994,0.0005484160153104786,107.2424489853213,8.83106210581775e-10,33
0,9,15,532.7170958542525,47.99164535960217,0.13915513057635137,0.0021819033220479844,0.017723120198249558,0.0012218697137959709,23.011116808724374,0.519141900827085,24
0,9,16,275.80699285535684,32.49756013424048,0.14296817434873627,0.003051791303614604,0.015731876988926866,0.0013068671676109117,28.218954496194108,0.10431673910732085,20
0,9,17,92.78457534809068,26.92667379507951,0.15622338848282652,0.0044176678087581855,0.014836256292045408,0.0038345605749510064,15.087753315483367,0.3721824017558408,14
0,9,18,91.52263044889787,20.684901842420814,0.13999096277112238,0.005501726249546729,0.015480929915896348,0.002695531146051367,11.943407206320526,0.3679121389684502,11
0,9,19,7.3808016244635875,2.2967366322787117,6.116535333777762e-09,4.385210745535251,1.3754187045375736,3.55705032830245,2.1807303818764803,0.9749637217542032,8
0,9,20,27.114507043416417,9.391597647168867,0.17749107201840225,0.02020449158368784,0.03418315079121396,0.012666974342746712,1.6013876344992533,0.8085427120622503,4
0,10,0,67.42873999667704,14.893456800473166,0.13996298430179438,0.010488864492610855,0.029368159618800165,0.00479372500878469,22.365308531495327,0.04995368603582795,13
0,10,1,266.6090722507352,51.95892073193701,0.1565797698542165,0.0026262074868224627,0.013984107820767967,0.0023884482431195467,10.372295869814296,0.734489406765966,14
0,10,2,406.4563199318085,94.1580066705229,0.15403862828230502,0.002400378367457545,0.010302652841656598,0.0018067101985566449,19.39422864709332,0.4963493679307227,20
0,10,3,473.09480640062975,89.4075465270109,0.1523663981420162,0.0017150742161604893,0.011162227869982123,0.0017303428536568446,27.954258783362036,0.06275469527325668,18
0,10,4,444.09870005388666,40.354431921722416,0.14376498218661937,0.0024221855205366905,0.016976770214300378,0.0011003702304400015,29.35102412017611,0.24950933115535082,25
0,10,5,539.5309490106469,43.81568228678795,0.14405679844519403,0.0021789408889721917,0.016977829457705734,0.000968839290659302,50.48977440744544,0.001853682850261368,25
0,10,6,846.9489141115514,57.87672941573486,0.1418457366110673,0.0017087982305617755,0.016050663384513053,0.0007754479946534454,65.83067723164973,0.000110268956425248,29
0,10,7,1462.8829271677519,85.55819319438618,0.1363650136112668,0.0012620599248069908,0.014282382491221083,0.0005898301033584972,70.71955875355084,1.475488139476798e-05,28
0,10,8,2714.041829400009,113.74459250217379,0.13778466803437278,0.000940469249418735,0.015580706932690175,0.00047632297604444237,117.22634769759021,2.875188776849929e-10,37
0,10,9,7322.932591137751,192.65885721842037,0.13717826579583203,0.0005740013420903189,0.015065373418273346,0.00028905403083158833,253.89781890943323,2.5845928882193836e-31,44
0,10,10,13419.341077554454,255.34696983564464,0.1398569894035684,0.00044033497966999846,0.01646607245943918,0.00023682480744989574,710.521882247992,5.52050397721582e-117,51
